,Census Tract,Unnamed: 0,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Store_Type,distance,bus_stops,store_count
192,04013092718,213509.0,FRY'S 11,6710 W Bethany Home Rd,,Glendale,AZ,85303.0,4402.0,MARICOPA,-112.20448,33.523838,213510.0,40100000000000.0,GroceryStore,0.05497628178122455,6.0,1.0
193,04013092719,,,,,,,,,,,,,,,3.989204532391526,4.0,0.0
194,04013092720,204418.0,Walmart Supercenter 3465,5010 N 95th Ave,,Glendale,AZ,85305.0,3042.0,MARICOPA,-112.26392,33.511513,204419.0,40100000000000.0,GroceryStore,0.2266713233014893,29.0,1.0
195,04013092721,,,,,,,,,,,,,,,3.989204532391526,6.0,0.0
196,04013092723,,,,,,,,,,,,,,,3.989204532391526,0.0,0.0
197,04013092724,42948.0,SAFEWAY  1662,10641 W Olive Ave,,Peoria,AZ,85345.0,7323.0,MARICOPA,-112.28882,33.565624,42949.0,40100000000000.0,GroceryStore,3.989204532391526,0.0,1.0
198,04013092801,,,,,,,,,,,,,,,3.989204532391526,10.0,0.0
199,04013092802,169621.0,Food City 142,6020 N 59th Ave,,Glendale,AZ,85301.0,7709.0,MARICOPA,-112.18632,33.525372,169622.0,40100000000000.0,GroceryStore,0.08619817375794801,9.0,1.0
200,04013092802,186933.0,Super Carniceria El Gran Gallito,6311 W Maryland Ave,,Glendale,AZ,85301.0,3716.0,MARICOPA,-112.19575,33.531113,186934.0,40100000000000.0,Market,0.4843615196760192,9.0,1.0
201,04013092900,198320.0,SUPER CARNICERIA URUAPAN 2,6541 N 59th Ave,,Glendale,AZ,85301.0,3832.0,MARICOPA,-112.18618000000001,33.532307,198321.0,40100000000000.0,Market,0.04722830419906408,21.0,1.0
202,04013093001,,,,,,,,,,,,,,,3.989204532391526,13.0,0.0
203,04013093002,186403.0,Baraka African Market Llc,5060 W Bethany Home Rd,Ste 17,Glendale,AZ,85301.0,5270.0,MARICOPA,-112.16792,33.524029,186404.0,40100000000000.0,Market,0.07993676880209913,8.0,1.0
204,04013093002,233026.0,Fresh Meat & Discount Store,6128 N 43rd Ave,,Glendale,AZ,85301.0,5406.0,MARICOPA,-112.15154,33.525909000000006,233027.0,40100000000000.0,Market,0.09062820173514019,8.0,1.0
205,04013093002,204079.0,HAPPY MARKET,6425 N 47th Ave,,Glendale,AZ,85301.0,4706.0,MARICOPA,-112.16001000000001,33.530871999999995,204080.0,40100000000000.0,Market,0.4358901264984452,8.0,1.0
206,04013093101,36907.0,Benchris African & Carribean Market,5532 N 43rd Ave,,Glendale,AZ,85301.0,6405.0,MARICOPA,-112.15158999999998,33.517761,36908.0,40100000000000.0,Market,0.11180656800680214,8.0,1.0
207,04013093101,209274.0,FRY'S 10,4353 W Bethany Home Rd,,Glendale,AZ,85301.0,,MARICOPA,-112.15307,33.523891,209275.0,40100000000000.0,GroceryStore,0.08173355825080063,8.0,1.0
208,04013093104,,,,,,,,,,,,,,,3.989204532391526,24.0,0.0
209,04013093105,189314.0,Super Carniceria Uruapan,5821 N 67th Ave,Ste 112,Glendale,AZ,85301.0,8213.0,MARICOPA,-112.20307,33.522831,189315.0,40100000000000.0,Market,0.06484842437769262,9.0,1.0
210,04013093106,,,,,,,,,,,,,,,3.989204532391526,7.0,0.0
211,04013093200,,,,,,,,,,,,,,,3.989204532391526,5.0,0.0
212,04013103205,188348.0,Sprouts Farmers Market 4,12415 N Tatum Blvd,,Phoenix,AZ,85032.0,7708.0,MARICOPA,-111.97973,33.599819000000004,188349.0,40100000000000.0,GroceryStore,0.03905206189856719,3.0,1.0
213,04013103206,,,,,,,,,,,,,,,3.989204532391526,0.0,0.0
214,04013103207,,,,,,,,,,,,,,,3.989204532391526,3.0,0.0
215,04013103208,114550.0,Trader Joes 282,4726 E Shea Blvd,,Phoenix,AZ,85028.0,3043.0,MARICOPA,-111.97871,33.582836,114551.0,40100000000000.0,Pricey,0.0028736383469262945,15.0,1.0
216,04013103208,185112.0,Whole Foods Market 10172,10810 N Tatum Blvd,,Phoenix,AZ,85028.0,6055.0,MARICOPA,-111.97803,33.584911,185113.0,40100000000000.0,Pricey,0.07540501331911435,15.0,1.0
217,04013103209,102045.0,Walmart Supercenter 4232,4747 E Cactus Rd,,Phoenix,AZ,85032.0,7725.0,MARICOPA,-111.97823999999999,33.597854999999996,102046.0,40100000000000.0,GroceryStore,0.1932481991537008,14.0,1.0
218,04013103210,215253.0,FRY'S 121,4025 E Thunderbird Rd,,Phoenix,AZ,85032.0,5836.0,MARICOPA,-111.99395,33.611801,215254.0,40100000000000.0,GroceryStore,0.07877208758957777,15.0,1.0
219,04013103210,96280.0,Target Store T-0233,12602 N Paradise Village Pkwy W,,Phoenix,AZ,85032.0,7671.0,MARICOPA,-111.98798000000001,33.599678000000004,96281.0,40100000000000.0,GroceryStore,0.03754772883402052,15.0,1.0
220,04013103211,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
221,04013103212,65701.0,Safeway 2097,4857 E Greenway,,Phoenix,AZ,85254.0,,MARICOPA,-111.97635,33.625965,65702.0,40100000000000.0,GroceryStore,0.023238601241907946,8.0,1.0
222,04013103212,228135.0,Smart & Final 721,13823 N Tatum Blvd,,Phoenix,AZ,85032.0,5533.0,MARICOPA,-111.97778000000001,33.612377,228136.0,40100000000000.0,Market,0.031541273259382635,8.0,1.0
223,04013103214,75379.0,FRY'S 120,6321 E Greenway Rd,,Scottsdale,AZ,85254.0,1910.0,MARICOPA,-111.94418999999999,33.625832,75380.0,40100000000000.0,GroceryStore,0.1424100437716025,4.0,1.0
224,04013103215,48477.0,Walmart SuperCenter 1598,4617 E Bell Rd,,Phoenix,AZ,85032.0,2305.0,MARICOPA,-111.9812,33.640491,48478.0,40100000000000.0,GroceryStore,0.07741371078719546,16.0,1.0
225,04013103216,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
226,04013103217,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
227,04013103219,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
228,04013103220,22428.0,SAFEWAY  1750,6501 E Greenway Pkwy Bldg 4,,Scottsdale,AZ,85254.0,2065.0,MARICOPA,-111.94081000000001,33.625568,22429.0,40100000000000.0,GroceryStore,0.08769844096335339,9.0,1.0
229,04013103220,101093.0,Vitamin Cottage Natural Food Markets Inc U101,13802 N Scottsdale Rd,Ste 110,Scottsdale,AZ,85254.0,3459.0,MARICOPA,-111.92593000000001,33.612301,101094.0,40100000000000.0,Market,0.09718152237206948,9.0,1.0
230,04013103302,31951.0,Sharks Market,15221 N 32nd St,,Phoenix,AZ,85032.0,4405.0,MARICOPA,-112.01331,33.625301,31952.0,40100000000000.0,Market,0.06542346897290473,16.0,1.0
231,04013103303,109329.0,Food City 104,3202 E Greenway Rd,,Phoenix,AZ,85036.0,,MARICOPA,-112.0132,33.626461,109330.0,40100000000000.0,GroceryStore,0.031602336187095875,17.0,1.0
232,04013103304,70031.0,Greenway Market & Food,2902 E Greenway Rd,,Phoenix,AZ,85032.0,4412.0,MARICOPA,-112.01961999999999,33.626422999999996,70032.0,40100000000000.0,Market,0.3165461581433867,6.0,1.0
233,04013103305,124867.0,Mercado Y Carniceria El Rancho 2,2601 E Bell Rd,Ste 6,Phoenix,AZ,85032.0,2439.0,MARICOPA,-112.02633999999999,33.640423,124868.0,40100000000000.0,GroceryStore,0.007947304664002876,4.0,1.0
234,04013103306,,,,,,,,,,,,,,,3.989204532391526,6.0,0.0
235,04013103400,188301.0,ROADRUNNER PARK FARMERS MARKET,3502 E Cactus Rd,,Phoenix,AZ,85032.0,7200.0,MARICOPA,-112.00459,33.597187,188302.0,40100000000000.0,Market,0.015781773978794874,14.0,1.0
236,04013103501,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
237,04013103502,211791.0,SAFEWAY 1202,3131 E Thunderbird Rd,Center of Shopping Center,Phoenix,AZ,85032.0,5600.0,MARICOPA,-112.01443,33.611492,211792.0,40100000000000.0,GroceryStore,0.07215973885016595,16.0,1.0
238,04013103604,76254.0,Sprouts Farmers Market 18,245 E Bell Rd Ste 15,,Phoenix,AZ,85022.0,2354.0,MARICOPA,-112.07101000000002,33.640163,76255.0,40100000000000.0,GroceryStore,0.08631409559669039,21.0,1.0
239,04013103604,106047.0,Target Store T-2236,16806 N 7th St,,Phoenix,AZ,85022.0,2662.0,MARICOPA,-112.06557,33.637863,106048.0,40100000000000.0,GroceryStore,0.03568222675754858,21.0,1.0
240,04013103604,190755.0,Walmart Supercenter 2512,1825 W Bell Rd,,Phoenix,AZ,85023.0,3415.0,MARICOPA,-112.09821000000001,33.640011,190756.0,40100000000000.0,GroceryStore,0.03267739406663328,21.0,1.0
241,04013103605,183417.0,SAFEWAY  1979,13440 N 7th St,,Phoenix,AZ,85022.0,4844.0,MARICOPA,-112.06541000000001,33.609509,183418.0,40100000000000.0,GroceryStore,0.1026985630509342,16.0,1.0
242,04013103606,,,,,,,,,,,,,,,3.989204532391526,13.0,0.0
243,04013103607,,,,,,,,,,,,,,,3.989204532391526,4.0,0.0
244,04013103608,,,,,,,,,,,,,,,3.989204532391526,9.0,0.0
245,04013103609,,,,,,,,,,,,,,,3.989204532391526,10.0,0.0
246,04013103611,65723.0,Fry's 698,1311 E Bell Rd,,Phoenix,AZ,85022.0,2724.0,MARICOPA,-112.05468,33.640251,65724.0,40100000000000.0,GroceryStore,0.0919920226058696,21.0,1.0
247,04013103612,45684.0,7th St Hotspot Cafe & Market,16220 N 7th St,,Phoenix,AZ,85022.0,,MARICOPA,-112.06563999999999,33.633179,45685.0,40100000000000.0,Market,0.04603496483891725,10.0,1.0
248,04013103614,,,,,,,,,,,,,,,3.989204532391526,9.0,0.0
249,04013103615,11773.0,Payless Market 2 426,11021 N 19th Ave,,Phoenix,AZ,85029.0,4816.0,MARICOPA,-112.09965,33.586441,11774.0,40100000000000.0,Market,0.008654447307051965,8.0,1.0
250,04013103701,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
251,04013103702,,,,,,,,,,,,,,,3.989204532391526,10.0,0.0
252,04013103900,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
253,04013104000,212589.0,FRY'S 40,3421 W Thunderbird Rd,,Phoenix,AZ,85053.0,5602.0,MARICOPA,-112.13192,33.610733,212590.0,40100000000000.0,GroceryStore,0.062333850640694646,22.0,1.0
254,04013104100,,,,,,,,,,,,,,,3.989204532391526,21.0,0.0
255,04013104202,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
256,04013104203,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
257,04013104204,208898.0,Albertsons 3941,5040 W Cactus Rd,,Glendale,AZ,85304.0,2237.0,MARICOPA,-112.16747,33.596359,208899.0,40100000000000.0,GroceryStore,0.03282184516094928,9.0,1.0
258,04013104205,68464.0,FRY'S 641,3511 W Peoria Ave,,Phoenix,AZ,85029.0,4037.0,MARICOPA,-112.13506000000001,33.581825,68465.0,40100000000000.0,GroceryStore,0.0589338348213221,38.0,1.0
259,04013104205,234027.0,Walmart Supercenter 6477,9600 N Metro Pkwy W,,Phoenix,AZ,85051.0,1402.0,MARICOPA,-112.12454,33.573634999999996,234028.0,40100000000000.0,GroceryStore,0.08437738494508844,38.0,1.0
260,04013104206,,,,,,,,,,,,,,,3.989204532391526,9.0,0.0
261,04013104207,68475.0,FRY'S 617,2727 W Bell Rd,,Phoenix,AZ,85053.0,3059.0,MARICOPA,-112.11903999999998,33.639782000000004,68476.0,40100000000000.0,GroceryStore,0.10256800819391346,23.0,1.0
262,04013104207,227434.0,Smart & Final 720,3434 W Greenway Rd,,Phoenix,AZ,85053.0,,MARICOPA,-112.13247,33.625309,227435.0,40100000000000.0,Market,0.07025803286797756,23.0,1.0
263,04013104212,213428.0,FRY'S 127,4202 W Cactus Rd,,Phoenix,AZ,85029.0,2924.0,MARICOPA,-112.15088,33.596367,213429.0,40100000000000.0,GroceryStore,0.03058026611550464,16.0,1.0
264,04013104212,114906.0,Moon Light Market 1,3515 W Thunderbird Rd,,Phoenix,AZ,85053.0,5543.0,MARICOPA,-112.1349,33.610721999999996,114907.0,40100000000000.0,Market,0.06937806335302685,16.0,1.0
265,04013104214,189151.0,Sprouts Farmers Market 3,5665 W Bell Rd,Ste B,Glendale,AZ,85308.0,3883.0,MARICOPA,-112.1807,33.638725,189152.0,40100000000000.0,GroceryStore,0.003069384003245123,9.0,1.0
266,04013104214,48481.0,Walmart Supercenter 1532,5845 W Bell Rd,,Glendale,AZ,85308.0,3871.0,MARICOPA,-112.18501,33.638622,48482.0,40100000000000.0,GroceryStore,0.03741183384726535,9.0,1.0
267,04013104215,68070.0,FRY'S 625,6655 W Bell Rd,,Glendale,AZ,85308.0,3607.0,MARICOPA,-112.20062,33.638264,68071.0,40100000000000.0,GroceryStore,0.02688033607366104,13.0,1.0
268,04013104216,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
269,04013104217,16953.0,SAFEWAY  1636,5860 W Thunderbird Rd,,Glendale,AZ,85306.0,4629.0,MARICOPA,-112.18465,33.610802,16954.0,40100000000000.0,GroceryStore,0.06250154379496506,7.0,1.0
270,04013104218,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
271,04013104219,,,,,,,,,,,,,,,3.989204532391526,18.0,0.0
272,04013104221,70254.0,Sprouts Farmers Market 9,5130 W Peoria Ave,,Glendale,AZ,85302.0,1618.0,MARICOPA,-112.17038000000001,33.581984999999996,70255.0,40100000000000.0,GroceryStore,0.06300044921309023,11.0,1.0
273,04013104222,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
274,04013104223,,,,,,,,,,,,,,,3.989204532391526,9.0,0.0
275,04013104224,213971.0,FRY'S 6,5771 W Thunderbird Rd,,Glendale,AZ,85306.0,4635.0,MARICOPA,-112.18333999999999,33.610721999999996,213972.0,40100000000000.0,GroceryStore,0.09560281650163069,12.0,1.0
276,04013104225,213992.0,FRY'S 28,4315 W Bell Rd,,Glendale,AZ,85308.0,3530.0,MARICOPA,-112.15338,33.639183,213993.0,40100000000000.0,GroceryStore,0.09285814762194892,13.0,1.0
277,04013104225,49075.0,UR Market & Juice Bar,4925 W Bell Rd,Ste D2,Glendale,AZ,85308.0,3430.0,MARICOPA,-112.16743000000001,33.638946999999995,49076.0,40100000000000.0,Market,0.06280439451598752,13.0,1.0
278,04013104226,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
279,04013104227,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
280,04013104301,,,,,,,,,,,,,,,3.989204532391526,9.0,0.0
281,04013104302,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
282,04013104401,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
283,04013104402,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
284,04013104501,40301.0,Mtn View Market 1,1501 W Mountain View Rd,,Phoenix,AZ,85021.0,2157.0,MARICOPA,-112.09151999999999,33.574871,40302.0,40100000000000.0,Market,0.02074895250906903,15.0,1.0
285,04013104502,,,,,,,,,,,,,,,3.989204532391526,9.0,0.0
286,04013104600,136464.0,Mercado Y Carniceria El Rancho #3,413 W Hatcher Rd,,Phoenix,AZ,85021.0,2455.0,MARICOPA,-112.08051,33.571224,136465.0,40100000000000.0,GroceryStore,0.08705030608424968,21.0,1.0
287,04013104701,68469.0,FRY'S 609,850 E Hatcher Rd,,Phoenix,AZ,85020.0,2693.0,MARICOPA,-112.06132,33.571369,68470.0,40100000000000.0,GroceryStore,0.030267494131291053,13.0,1.0
288,04013104702,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
289,04013104801,,,,,,,,,,,,,,,3.989204532391526,6.0,0.0
290,04013104802,,,,,,,,,,,,,,,3.989204532391526,9.0,0.0
291,04013104900,212425.0,Bashas' 15,10631 N 32nd St,,Phoenix,AZ,85028.0,3201.0,MARICOPA,-112.01305,33.582794,212426.0,40100000000000.0,GroceryStore,0.024517381786601723,12.0,1.0
292,04013105002,186332.0,AJ's Fine Foods 63,7141 E Lincoln Dr,,Scottsdale,AZ,85253.0,4417.0,MARICOPA,-111.92835,33.531319,186333.0,40100000000000.0,Pricey,1.2984868425909188,1.0,1.0
293,04013105003,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
294,04013105004,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
295,04013105101,68472.0,FRY'S 612,4707 E Shea Blvd,,Phoenix,AZ,85028.0,4215.0,MARICOPA,-111.97975,33.582596,68473.0,40100000000000.0,GroceryStore,0.026114384648282613,19.0,1.0
296,04013105102,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
297,04013105103,,,,,,,,,,,,,,,3.989204532391526,4.0,0.0
298,04013105200,,,,,,,,,,,,,,,3.989204532391526,19.0,0.0
299,04013105300,187853.0,Walmart Neighborhood Market 2632,115 E Dunlap Ave,,Phoenix,AZ,85020.0,2841.0,MARICOPA,-112.07188000000001,33.567703,187854.0,40100000000000.0,GroceryStore,0.08296420861182942,28.0,1.0
300,04013105400,49508.0,Albertsons 2952,8035 N 19th Ave,,Phoenix,AZ,85021.0,5159.0,MARICOPA,-112.09965,33.55431,49509.0,40100000000000.0,GroceryStore,0.05121403792428581,16.0,1.0
301,04013105400,135582.0,El Rancho Market,8901 N 19th Ave,,Phoenix,AZ,85021.0,4206.0,MARICOPA,-112.09955,33.566727,135583.0,40100000000000.0,GroceryStore,0.06330397230996201,16.0,1.0
302,04013105501,,,,,,,,,,,,,,,3.989204532391526,6.0,0.0
303,04013105502,,,,,,,,,,,,,,,3.989204532391526,4.0,0.0
304,04013105503,210257.0,Sprouts Farmers Market 7,8040 N 19th Ave,,Phoenix,AZ,85021.0,5101.0,MARICOPA,-112.09971999999999,33.55508,210258.0,40100000000000.0,GroceryStore,0.13732262358292865,4.0,1.0
305,04013105601,243387.0,Haji Abbas Market,8048 N 27th Ave,,Phoenix,AZ,85051.0,6302.0,MARICOPA,-112.11703,33.554413000000004,243388.0,40100000000000.0,Market,0.08817388256988651,14.0,1.0
306,04013105602,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
307,04013105701,32238.0,Seoul Market,8935 N 43rd Ave,,Phoenix,AZ,85051.0,3642.0,MARICOPA,-112.15161,33.566502,32239.0,40100000000000.0,Market,0.07791663475722908,9.0,1.0
308,04013105702,31124.0,88 International Market,3557 W Dunlap Ave,,Phoenix,AZ,85051.0,5303.0,MARICOPA,-112.13583999999999,33.567509,31125.0,40100000000000.0,Market,0.09905866618693172,8.0,1.0
309,04013105800,176750.0,Altayebat Market,7136 N 35th Ave,,Phoenix,AZ,85051.0,8312.0,MARICOPA,-112.13436000000002,33.541821,176751.0,40100000000000.0,Market,0.009535624104434851,16.0,1.0
310,04013105800,56066.0,Burma Asia Market Llc 2,3525 W Northern Ave,,Phoenix,AZ,85051.0,5836.0,MARICOPA,-112.13585,33.553051,56067.0,40100000000000.0,Market,0.09096371717063141,16.0,1.0
311,04013105800,109887.0,Food City 105,3514 W Glendale Ave,,Phoenix,AZ,85051.0,8394.0,MARICOPA,-112.13519,33.538540000000005,109888.0,40100000000000.0,GroceryStore,0.012723855578657628,16.0,1.0
312,04013105800,229144.0,Galaxy Asian Market Llc,7102 N 35th Ave,Ste 9,Phoenix,AZ,85051.0,8390.0,MARICOPA,-112.13438000000001,33.540665000000004,229145.0,40100000000000.0,Market,0.07116763323324253,16.0,1.0
313,04013105800,159869.0,Olive Branch Mediterranean Market,3581 W Northern Ave,,Phoenix,AZ,85051.0,9404.0,MARICOPA,-112.13663000000001,33.551956,159870.0,40100000000000.0,Market,0.13173221027212026,16.0,1.0
314,04013105900,188353.0,Alzahour Sweets & Grocery LLC,7814 N 27th Ave,,Phoenix,AZ,85051.0,6606.0,MARICOPA,-112.11703999999999,33.551784999999995,188354.0,40100000000000.0,Market,0.06427597073608259,16.0,1.0
315,04013105900,46809.0,Asian Nest Market,3411 W Northern Ave,Ste D,Phoenix,AZ,85051.0,6558.0,MARICOPA,-112.1326,33.553093,46810.0,40100000000000.0,Market,0.06357198575286058,16.0,1.0
316,04013105900,217858.0,Golden Land International Market,7031 N 35th Ave,,Phoenix,AZ,85051.0,8310.0,MARICOPA,-112.13427,33.539463,217859.0,40100000000000.0,Market,0.027776151441788747,16.0,1.0
317,04013105900,100406.0,Latino Market,7806 N 27th Ave,,Phoenix,AZ,85051.0,6606.0,MARICOPA,-112.11703999999999,33.551479,100407.0,40100000000000.0,Market,0.08535441128570227,16.0,1.0
318,04013106001,,,,,,,,,,,,,,,3.989204532391526,6.0,0.0
319,04013106002,,,,,,,,,,,,,,,3.989204532391526,5.0,0.0
320,04013106003,,,,,,,,,,,,,,,3.989204532391526,5.0,0.0
321,04013106100,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
322,04013106200,,,,,,,,,,,,,,,3.989204532391526,24.0,0.0
323,04013106300,212605.0,SAFEWAY  1515,810 E Glendale Ave,,Phoenix,AZ,85020.0,5332.0,MARICOPA,-112.06188,33.538277,212606.0,40100000000000.0,GroceryStore,0.05620929015581391,28.0,1.0
324,04013106400,187889.0,Sprouts Farmers Market 17,1625 E Glendale Ave,,Phoenix,AZ,85020.0,5521.0,MARICOPA,-112.04625,33.538208000000004,187890.0,40100000000000.0,GroceryStore,0.01877453351786102,12.0,1.0
325,04013106501,181815.0,Healthy Habit Health Foods,6029 N 7th St,,Phoenix,AZ,85014.0,1802.0,MARICOPA,-112.06496000000001,33.524937,181816.0,40100000000000.0,Market,0.056362492425553266,12.0,1.0
326,04013106501,210134.0,Imperial Kosher Market,737 E Glendale Ave,Ste A,Phoenix,AZ,85020.0,5351.0,MARICOPA,-112.06338999999998,33.538222999999995,210135.0,40100000000000.0,Market,0.05490200487393895,12.0,1.0
327,04013106502,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
328,04013106600,,,,,,,,,,,,,,,3.989204532391526,24.0,0.0
329,04013106701,68066.0,FRY'S 623,1815 W Glendale Ave,,Phoenix,AZ,85021.0,8582.0,MARICOPA,-112.09845,33.538563,68067.0,40100000000000.0,GroceryStore,0.015610762976169746,4.0,1.0
330,04013106702,,,,,,,,,,,,,,,3.989204532391526,4.0,0.0
331,04013106703,48473.0,Walmart Supercenter 2113,1607 W Bethany Home Rd,,Phoenix,AZ,85015.0,2507.0,MARICOPA,-112.09458000000001,33.524014,48474.0,40100000000000.0,GroceryStore,0.06672583509716899,8.0,1.0
332,04013106801,184841.0,Food City 149,6025 N 27th Ave,,Phoenix,AZ,85017.0,1763.0,MARICOPA,-112.11684,33.524452000000004,184842.0,40100000000000.0,GroceryStore,0.00857303084358205,6.0,1.0
333,04013106802,154297.0,O'mena African Market,1917 W Glendale Ave,Ste 2,Phoenix,AZ,85021.0,7861.0,MARICOPA,-112.10045,33.538605,154298.0,40100000000000.0,Market,0.048776882367601096,10.0,1.0
334,04013106900,69767.0,Los Altos Ranch Market 6,3415 W Glendale Ave,Ste 15A,Phoenix,AZ,85051.0,8387.0,MARICOPA,-112.13238999999999,33.538475,69768.0,40100000000000.0,GroceryStore,0.06410083906819966,16.0,1.0
335,04013106900,70387.0,Walmart SuperCenter 5330,6145 N 35th Ave,,Phoenix,AZ,85017.0,1940.0,MARICOPA,-112.13423999999999,33.526309999999995,70388.0,40100000000000.0,GroceryStore,0.09935500384793367,16.0,1.0
336,04013107000,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
337,04013107101,,,,,,,,,,,,,,,3.989204532391526,7.0,0.0
338,04013107102,242885.0,Medlock Market And Dining,5127 N 43rd Ave,,Phoenix,AZ,85019.0,2828.0,MARICOPA,-112.15109,33.512581,242886.0,40100000000000.0,Market,0.06212659143853855,10.0,1.0
339,04013107102,145915.0,Super Mercado El Kiosco,3650 W Camelback Rd,Ste 12,Phoenix,AZ,85019.0,2750.0,MARICOPA,-112.13819,33.509487,145916.0,40100000000000.0,GroceryStore,0.03551391045331227,10.0,1.0
340,04013107201,230506.0,Lams International Llc,3446 W Camelback Rd,Ste 125,Phoenix,AZ,85017.0,3046.0,MARICOPA,-112.13385,33.509487,230507.0,40100000000000.0,GroceryStore,0.025922352481353213,8.0,1.0
341,04013107202,226115.0,Garcia's Market Y Carniceria,5644 N 27th Ave,,Phoenix,AZ,85017.0,2603.0,MARICOPA,-112.11696,33.519562,226116.0,40100000000000.0,Market,0.030160539729940195,8.0,1.0
342,04013107202,79843.0,Latino Market Y Carniceria,5714 N 27th Ave,,Phoenix,AZ,85017.0,2604.0,MARICOPA,-112.11696,33.521029999999996,79844.0,40100000000000.0,Market,0.07117147795166097,8.0,1.0
343,04013107300,130873.0,Peterson Africans Market Llc,2647 W Bethany Home Rd,,Phoenix,AZ,85017.0,2105.0,MARICOPA,-112.11641999999999,33.524014,130874.0,40100000000000.0,Market,0.02869463268085569,16.0,1.0
344,04013107400,215401.0,FRY'S 128,744 W Camelback Rd,,Phoenix,AZ,85013.0,2207.0,MARICOPA,-112.08346999999999,33.509453,215402.0,40100000000000.0,GroceryStore,0.01659367761503598,25.0,1.0
345,04013107400,69952.0,Irc New Roots Farm Stand,1616 W Camelback Rd,,Phoenix,AZ,85015.0,3514.0,MARICOPA,-112.09428,33.509646999999994,69953.0,40100000000000.0,Market,0.11119984025494452,25.0,1.0
346,04013107400,68560.0,LOI PHAT MARKET,1702 W Camelback Rd,Ste 5,Phoenix,AZ,85015.0,3347.0,MARICOPA,-112.09615,33.509646999999994,68561.0,40100000000000.0,Market,0.0040440531392445704,25.0,1.0
347,04013107400,106071.0,Target Store T-2354,5715 N 19th Ave,,Phoenix,AZ,85015.0,2433.0,MARICOPA,-112.09957,33.520859,106072.0,40100000000000.0,GroceryStore,0.03843613143444519,25.0,1.0
348,04013107500,195725.0,AJ's Fine Foods 64,5017 N Central Ave,,Phoenix,AZ,85012.0,1520.0,MARICOPA,-112.07368999999998,33.509506,195726.0,40100000000000.0,Pricey,0.014713906220467686,27.0,1.0
349,04013107500,60410.0,Uptown Farmers Market,5757 N Central Ave,,Phoenix,AZ,85012.0,1397.0,MARICOPA,-112.07368000000001,33.522048999999996,60411.0,40100000000000.0,Market,0.08627394236515636,27.0,1.0
350,04013107601,199234.0,Bashas' 158,5555 N 7th St,Ste 130,Phoenix,AZ,85014.0,2531.0,MARICOPA,-112.06493999999999,33.517693,199235.0,40100000000000.0,GroceryStore,0.04403575071805253,12.0,1.0
351,04013107602,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
352,04013107700,,,,,,,,,,,,,,,3.989204532391526,19.0,0.0
353,04013107800,64254.0,SAFEWAY 2042,3132 E Camelback Rd,,Phoenix,AZ,85016.0,4502.0,MARICOPA,-112.015,33.510056,64255.0,40100000000000.0,GroceryStore,0.07934764007833951,10.0,1.0
354,04013107900,203965.0,AJ's Fine Foods 159,4430 E Camelback Rd,,Phoenix,AZ,85018.0,2834.0,MARICOPA,-111.98293000000001,33.509438,203966.0,40100000000000.0,Pricey,0.025420871383421657,23.0,1.0
355,04013108000,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
356,04013108100,,,,,,,,,,,,,,,3.989204532391526,7.0,0.0
357,04013108200,212607.0,SAFEWAY 2716,4750 E Indian School Rd,,Phoenix,AZ,85018.0,5440.0,MARICOPA,-111.97955,33.494701,212608.0,40100000000000.0,GroceryStore,0.0320794859956202,10.0,1.0
358,04013108301,,,,,,,,,,,,,,,3.989204532391526,10.0,0.0
359,04013108302,,,,,,,,,,,,,,,3.989204532391526,6.0,0.0
360,04013108400,211876.0,Sprouts Farmers Market 8,2824 E Indian School Rd,Ste 126,Phoenix,AZ,85016.0,6822.0,MARICOPA,-112.02023,33.495079,211877.0,40100000000000.0,GroceryStore,0.12779254558337266,18.0,1.0
