,Census Tract,Unnamed: 0,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Store_Type,distance,bus_stops,store_count
28,04013040529,,,,,,,,,,,,,,,,,
29,04013040530,,,,,,,,,,,,,,,,,
30,04013040531,199367.0,Trader Joes 92,14095 W Grand Ave,,Surprise,AZ,85374.0,2441.0,MARICOPA,-112.36388000000001,33.649033,199368.0,40100000000000.0,Pricey,,,
31,04013040531,35570.0,Walmart Supercenter 2777,13770 W Bell Rd,,Surprise,AZ,85374.0,3865.0,MARICOPA,-112.35596000000001,33.638763,35571.0,40100000000000.0,GroceryStore,,,
32,04013050603,197830.0,Rio Valley Market,315 S 515th Ave,,Tonopah,AZ,85354.0,7105.0,MARICOPA,-113.16188999999999,33.445229,197831.0,40100000000000.0,Market,,,
33,04013050604,,,,,,,,,,,,,,,,,
34,04013050605,,,,,,,,,,,,,,,,,
35,04013050606,194444.0,Bashas' 56,21064 W Main St,,Buckeye,AZ,85396.0,3502.0,MARICOPA,-112.51263,33.495964,194445.0,40100000000000.0,GroceryStore,,,
36,04013050607,,,,,,,,,,,,,,,,,
37,04013050608,86839.0,Fry's 675,1300 S Watson Rd,,Buckeye,AZ,85326.0,6303.0,MARICOPA,-112.55643,33.434368,86840.0,40100000000000.0,GroceryStore,,,
38,04013050608,94352.0,Walmart SuperCenter 3407,1060 S Watson Rd,,Buckeye,AZ,85326.0,3371.0,MARICOPA,-112.5565,33.437107,94353.0,40100000000000.0,GroceryStore,,,
39,04013050609,,,,,,,,,,,,,,,,,
40,04013050610,,,,,,,,,,,,,,,,,
41,04013050611,,,,,,,,,,,,,,,,,
42,04013050701,,,,,,,,,,,,,,,,,
43,04013050702,136590.0,Kash K Market 1,101 E Monroe Ave,,Buckeye,AZ,85326.0,2702.0,MARICOPA,-112.59045,33.370216,136591.0,40100000000000.0,Market,,,
44,04013050702,47183.0,The Butcher & Farmer Marketplace,224 E Monroe Ave,,Buckeye,AZ,85326.0,2701.0,MARICOPA,-112.58899,33.370521999999994,47184.0,40100000000000.0,Market,,,
45,04013060801,,,,,,,,,,,,,,,,,
46,04013060802,,,,,,,,,,,,,,,,,
47,04013060901,156551.0,Food City 89,12321 NW Grand Ave,,El Mirage,AZ,85335.0,3046.0,MARICOPA,-112.32516000000001,33.618626,156552.0,40100000000000.0,GroceryStore,,,
48,04013060901,169024.0,J Castillo Carniceria,13011 W Greenway Rd,,El Mirage,AZ,85335.0,9787.0,MARICOPA,-112.34048,33.623463,169025.0,40100000000000.0,Market,,,
49,04013060902,144746.0,Super Carniceria Uruapan 3,11926 W Thunderbird Rd,,El Mirage,AZ,85335.0,8311.0,MARICOPA,-112.31801000000002,33.608948,144747.0,40100000000000.0,Market,,,
50,04013060902,100875.0,Walmart SuperCenter 4336,12900 W Thunderbird Rd,,El Mirage,AZ,85335.0,5945.0,MARICOPA,-112.33652,33.609058000000005,100876.0,40100000000000.0,GroceryStore,,,
51,04013060903,40801.0,Maggie's Market 1,12017 W Thunderbird Rd,,El Mirage,AZ,85335.0,8309.0,MARICOPA,-112.31931000000002,33.608897999999996,40802.0,40100000000000.0,Market,,,
52,04013060904,,,,,,,,,,,,,,,,,
53,04013061009,244032.0,ALDI 79161,845 N Estrella Pkwy,,Goodyear,AZ,85338.0,3031.0,MARICOPA,-112.39238,33.455559,244033.0,40100000000000.0,GroceryStore,,,
54,04013061009,186247.0,SAFEWAY  2618,440 N Estrella Pkwy,,Goodyear,AZ,85338.0,2880.0,MARICOPA,-112.39263000000001,33.451401000000004,186248.0,40100000000000.0,GroceryStore,,,
55,04013061009,79504.0,Walmart SuperCenter 5369,1100 N Estrella Pkwy,,Goodyear,AZ,85338.0,2808.0,MARICOPA,-112.39262,33.459152,79505.0,40100000000000.0,GroceryStore,,,
56,04013061010,,,,,,,,,,,,,,,,,
57,04013061011,190831.0,Bashas' 130,5115 N Dysart Rd,Ste 150,Litchfield Park,AZ,85340.0,3034.0,MARICOPA,-112.34078999999998,33.509983,190832.0,40100000000000.0,GroceryStore,,,
58,04013061012,86625.0,Target Store T-1242,1515 N Litchfield Rd,,Goodyear,AZ,85395.0,1237.0,MARICOPA,-112.35793999999999,33.463352,86626.0,40100000000000.0,GroceryStore,,,
59,04013061013,191568.0,Albertsons 3926,12970 W Indian School Rd,,Litchfield Park,AZ,85340.0,5153.0,MARICOPA,-112.33875,33.493378,191569.0,40100000000000.0,GroceryStore,,,
60,04013061014,,,,,,,,,,,,,,,,,
61,04013061015,92362.0,Sprouts Farmers Market 13,1813 N Dysart Rd,,Avondale,AZ,85392.0,1226.0,MARICOPA,-112.34081,33.467796,92363.0,40100000000000.0,GroceryStore,,,
62,04013061016,,,,,,,,,,,,,,,,,
63,04013061017,,,,,,,,,,,,,,,,,
64,04013061018,,,,,,,,,,,,,,,,,
65,04013061019,,,,,,,,,,,,,,,,,
66,04013061020,149700.0,SAFEWAY 1511,14175 W Indian School Rd Ste B1,,Goodyear,AZ,85395.0,8408.0,MARICOPA,-112.36408,33.485668,149701.0,40100000000000.0,GroceryStore,,,
67,04013061020,86435.0,Walmart Neighborhood Market 3604,14200 W Indian School Rd,,Goodyear,AZ,85395.0,9248.0,MARICOPA,-112.36431999999999,33.485924,86436.0,40100000000000.0,GroceryStore,,,
68,04013061021,,,,,,,,,,,,,,,,,
69,04013061022,159553.0,Fry's 676,16380 W Yuma Rd,,Goodyear,AZ,85338.0,3100.0,MARICOPA,-112.41235,33.435684,159554.0,40100000000000.0,GroceryStore,,,
70,04013061022,113657.0,Target Store T-2400,995 S Cotton Ln,,Goodyear,AZ,85338.0,4604.0,MARICOPA,-112.42676999999999,33.437649,113658.0,40100000000000.0,GroceryStore,,,
71,04013061023,,,,,,,,,,,,,,,,,
72,04013061024,,,,,,,,,,,,,,,,,
73,04013061025,85403.0,SAFEWAY 1997,17049 W Bell Rd,,Surprise,AZ,85374.0,2976.0,MARICOPA,-112.42681,33.638737,85404.0,40100000000000.0,GroceryStore,,,
74,04013061026,219783.0,WinCo Foods 127,16925 W Bell Rd,,Surprise,AZ,85388.0,,MARICOPA,-112.42303999999999,33.638779,219784.0,40100000000000.0,GroceryStore,,,
75,04013061027,,,,,,,,,,,,,,,,,
76,04013061028,,,,,,,,,,,,,,,,,
77,04013061029,84212.0,Sprouts Farmers Market 12,13759 W Bell Rd,,Surprise,AZ,85374.0,3871.0,MARICOPA,-112.35578000000001,33.638527,84213.0,40100000000000.0,GroceryStore,,,
78,04013061029,90469.0,Target Store T-1335,13731 W Bell Rd,,Surprise,AZ,85374.0,3871.0,MARICOPA,-112.35338999999999,33.638554,90470.0,40100000000000.0,GroceryStore,,,
79,04013061030,,,,,,,,,,,,,,,,,
80,04013061031,38364.0,Walmart SuperCenter 5429,14111 N Prasada Gateway Ave,,Surprise,AZ,85388.0,,MARICOPA,-112.42246000000002,33.610981,38365.0,40100000000000.0,GroceryStore,,,
81,04013061032,,,,,,,,,,,,,,,,,
82,04013061033,105637.0,Walmart Neighborhood Market 4218,15431 W Greenway Rd,,Surprise,AZ,85374.0,4364.0,MARICOPA,-112.3924,33.624043,105638.0,40100000000000.0,GroceryStore,,,
83,04013061034,80469.0,Fry's 674,13982 W Waddell Rd,,Surprise,AZ,85379.0,8737.0,MARICOPA,-112.36158999999999,33.609299,80470.0,40100000000000.0,GroceryStore,,,
84,04013061035,73442.0,SAFEWAY 2699,13828 W Waddell Rd,,Surprise,AZ,85379.0,3802.0,MARICOPA,-112.35768999999999,33.609249,73443.0,40100000000000.0,GroceryStore,,,
85,04013061036,,,,,,,,,,,,,,,,,
86,04013061037,97551.0,Bashas' 137,15367 W Waddell Rd,,Surprise,AZ,85379.0,5132.0,MARICOPA,-112.39095,33.609486,97552.0,40100000000000.0,GroceryStore,,,
87,04013061038,,,,,,,,,,,,,,,,,
88,04013061039,,,,,,,,,,,,,,,,,
89,04013061040,,,,,,,,,,,,,,,,,
90,04013061041,,,,,,,,,,,,,,,,,
91,04013061042,,,,,,,,,,,,,,,,,
92,04013061043,,,,,,,,,,,,,,,,,
93,04013061044,,,,,,,,,,,,,,,,,
94,04013061045,,,,,,,,,,,,,,,,,
95,04013061046,,,,,,,,,,,,,,,,,
96,04013061047,,,,,,,,,,,,,,,,,
97,04013061100,,,,,,,,,,,,,,,,,
98,04013061200,28124.0,Food City 93,1450 N Dysart Rd,,Avondale,AZ,85335.0,,MARICOPA,-112.34113,33.448563,28125.0,40100000000000.0,GroceryStore,,,
99,04013061200,48071.0,FRY'S 112,1575 N Dysart Rd,,Avondale,AZ,85323.0,,MARICOPA,-112.34087,33.457127,48072.0,40100000000000.0,GroceryStore,,,
100,04013061200,76192.0,Los Compadres Market,425 N Central Ave,,Avondale,AZ,85323.0,1998.0,MARICOPA,-112.34964,33.439632,76193.0,40100000000000.0,Market,,,
101,04013061200,16975.0,Walmart Supercenter 2554,13055 W Rancho Santa Fe Blvd,,Avondale,AZ,85392.0,1700.0,MARICOPA,-112.33854,33.460865000000005,16976.0,40100000000000.0,GroceryStore,,,
102,04013061300,,,,,,,,,,,,,,,,,
103,04013061401,97839.0,MI RANCHITO 1,19 E Western Ave,,Avondale,AZ,85323.0,2341.0,MARICOPA,-112.34946000000001,33.435268,97840.0,40100000000000.0,Market,,,
104,04013061402,69380.0,Food City 83,323 E Main St,,Avondale,AZ,85323.0,2646.0,MARICOPA,-112.34595,33.431133,69381.0,40100000000000.0,GroceryStore,,,
105,04013071503,206371.0,FRY'S 122,10660 Grand Ave,,Sun City,AZ,85351.0,3433.0,MARICOPA,-112.2887,33.602463,206372.0,40100000000000.0,GroceryStore,,,
106,04013071504,,,,,,,,,,,,,,,,,
107,04013071505,,,,,,,,,,,,,,,,,
108,04013071506,,,,,,,,,,,,,,,,,
109,04013071509,191555.0,Bashas' 120,7586 W Thunderbird Rd,,Peoria,AZ,85381.0,6077.0,MARICOPA,-112.22277,33.610325,191556.0,40100000000000.0,GroceryStore,,,
110,04013071509,86626.0,Target Store T-0825,8055 W Bell Rd,,Peoria,AZ,85382.0,3806.0,MARICOPA,-112.22991999999999,33.638020000000004,86627.0,40100000000000.0,GroceryStore,,,
111,04013071510,224675.0,Walmart Neighborhood Market 4275,7421 W Thunderbird Rd,,Peoria,AZ,85381.0,5036.0,MARICOPA,-112.21835,33.61034,224676.0,40100000000000.0,GroceryStore,,,
112,04013071511,,,,,,,,,,,,,,,,,
113,04013071512,,,,,,,,,,,,,,,,,
114,04013071513,,,,,,,,,,,,,,,,,
115,04013071514,,,,,,,,,,,,,,,,,
116,04013071515,,,,,,,,,,,,,,,,,
117,04013071516,,,,,,,,,,,,,,,,,
118,04013071517,120.0,Grand Ave Produce,8990 W Windsor Dr,,Peoria,AZ,85381.0,6152.0,MARICOPA,-112.25265,33.600914,121.0,40100000000000.0,Market,,,
119,04013071517,103614.0,SAFEWAY  1841,12320 N 83rd Ave,,Peoria,AZ,85381.0,4155.0,MARICOPA,-112.23781000000001,33.597332,103615.0,40100000000000.0,GroceryStore,,,
120,04013071517,198204.0,Sprouts Farmers Market 6,8375 W Thunderbird Rd,,Peoria,AZ,85381.0,3685.0,MARICOPA,-112.23918,33.609913,198205.0,40100000000000.0,GroceryStore,,,
121,04013071600,,,,,,,,,,,,,,,,,
122,04013071701,,,,,,,,,,,,,,,,,
123,04013071702,,,,,,,,,,,,,,,,,
124,04013071801,,,,,,,,,,,,,,,,,
125,04013071802,,,,,,,,,,,,,,,,,
126,04013071903,212967.0,FRY'S 45,7455 W Cactus Rd,,Peoria,AZ,85381.0,5399.0,MARICOPA,-112.21786999999999,33.595875,212968.0,40100000000000.0,GroceryStore,,,
127,04013071906,,,,,,,,,,,,,,,,,
128,04013071909,,,,,,,,,,,,,,,,,
129,04013071910,111264.0,Lee Lee Oriental Supermart 2,7575 W Cactus Rd,,Peoria,AZ,85381.0,,MARICOPA,-112.22178000000001,33.595795,111265.0,40100000000000.0,Market,,,
130,04013071911,58383.0,Peoria Discount Grocery,8150 W Peoria Ave,,Peoria,AZ,85345.0,6149.0,MARICOPA,-112.23483,33.58115,58384.0,40100000000000.0,GroceryStore,,,
131,04013071911,48485.0,Walmart Supercenter 1533,7975 W Peoria Ave,,Peoria,AZ,85345.0,5941.0,MARICOPA,-112.23052,33.581103999999996,48486.0,40100000000000.0,GroceryStore,,,
132,04013071912,,,,,,,,,,,,,,,,,
133,04013071913,229280.0,Pataq Group Llc,8520 W Peoria Ave,,Peoria,AZ,85345.0,6400.0,MARICOPA,-112.24203,33.581051,229281.0,40100000000000.0,Market,,,
134,04013071914,,,,,,,,,,,,,,,,,
135,04013071915,,,,,,,,,,,,,,,,,
136,04013082002,,,,,,,,,,,,,,,,,
137,04013082007,176398.0,90 First Market 1,9021 W Camelback Rd,Unit 100,Phoenix,AZ,85037.0,1100.0,MARICOPA,-112.25299999999999,33.508762,176399.0,40100000000000.0,Market,,,
138,04013082008,,,,,,,,,,,,,,,,,
139,04013082009,191182.0,Food City 154,9020 W Thomas Rd,,Phoenix,AZ,85037.0,3234.0,MARICOPA,-112.25313999999999,33.479759,191183.0,40100000000000.0,GroceryStore,,,
140,04013082010,68478.0,FRY'S 619,8325 W Indian School Rd,,Phoenix,AZ,85037.0,2125.0,MARICOPA,-112.2385,33.494228,68479.0,40100000000000.0,GroceryStore,,,
141,04013082012,,,,,,,,,,,,,,,,,
142,04013082016,,,,,,,,,,,,,,,,,
143,04013082017,,,,,,,,,,,,,,,,,
144,04013082018,,,,,,,,,,,,,,,,,
145,04013082019,,,,,,,,,,,,,,,,,
146,04013082020,,,,,,,,,,,,,,,,,
147,04013082021,148192.0,FRY'S 66,10675 W Indian School Rd,,Avondale,AZ,85392.0,5645.0,MARICOPA,-112.28846000000001,33.493633,148193.0,40100000000000.0,GroceryStore,,,
148,04013082022,,,,,,,,,,,,,,,,,
149,04013082023,,,,,,,,,,,,,,,,,
150,04013082024,,,,,,,,,,,,,,,,,
151,04013082025,,,,,,,,,,,,,,,,,
152,04013082026,,,,,,,,,,,,,,,,,
153,04013082027,,,,,,,,,,,,,,,,,
154,04013082028,,,,,,,,,,,,,,,,,
155,04013082203,,,,,,,,,,,,,,,,,
156,04013082204,,,,,,,,,,,,,,,,,
157,04013082205,187107.0,FRY'S 79,2626 S 83rd Ave,,Phoenix,AZ,85043.0,7207.0,MARICOPA,-112.23867,33.423901,187108.0,40100000000000.0,GroceryStore,,,
158,04013082206,,,,,,,,,,,,,,,,,
159,04013082207,,,,,,,,,,,,,,,,,
160,04013082208,,,,,,,,,,,,,,,,,
161,04013082209,,,,,,,,,,,,,,,,,
162,04013082210,198310.0,FRY'S 89,11425 W Buckeye Rd,,Avondale,AZ,85323.0,6810.0,MARICOPA,-112.30553,33.435368,198311.0,40100000000000.0,GroceryStore,,,
163,04013082210,26312.0,Super Carniceria Los Alamos 2,10730 W Lower Buckeye Rd,,Avondale,AZ,85323.0,9653.0,MARICOPA,-112.29078,33.421036,26313.0,40100000000000.0,Market,,,
164,04013082211,,,,,,,,,,,,,,,,,
165,04013083000,27197.0,Foodvalley Market 01,9102 W Washington St,,Tolleson,AZ,85353.0,2929.0,MARICOPA,-112.25532,33.447414,27198.0,40100000000000.0,Market,,,
166,04013083000,122243.0,Mercado Y Carniceria Rodeo Inc,9201 W Van Buren St,,Tolleson,AZ,85353.0,2905.0,MARICOPA,-112.25792,33.450325,122244.0,40100000000000.0,GroceryStore,,,
167,04013083000,123091.0,Tolleson Food Market,9102 W Taylor St,,Tolleson,AZ,85353.0,2310.0,MARICOPA,-112.25551999999999,33.452328,123092.0,40100000000000.0,Market,,,
168,04013083000,7569.0,Tolleson Market,9312 W Van Buren St,,Tolleson,AZ,85353.0,2803.0,MARICOPA,-112.26052,33.450359000000006,7570.0,40100000000000.0,Market,,,
169,04013092305,102044.0,Walmart Neighborhood Market 3845,6645 W Peoria Ave,,Glendale,AZ,85302.0,1011.0,MARICOPA,-112.20173999999999,33.581635,102045.0,40100000000000.0,GroceryStore,,,
170,04013092306,213488.0,FRY'S 26,5116 W Olive Ave,,Glendale,AZ,85302.0,4209.0,MARICOPA,-112.17034,33.567577,213489.0,40100000000000.0,GroceryStore,,,
171,04013092307,175415.0,Walmart Neighborhood Market 3844,5137 W Olive Ave,,Glendale,AZ,85302.0,,MARICOPA,-112.17003000000001,33.567467,175416.0,40100000000000.0,GroceryStore,,,
172,04013092308,23595.0,Roble's Meat Shop Carniceria,4360 W Olive Ave,,Glendale,AZ,85302.0,3826.0,MARICOPA,-112.15247,33.567593,23596.0,40100000000000.0,Market,,,
173,04013092308,106068.0,Target Store T-2341,10404 N 43rd Ave,,Glendale,AZ,85302.0,2019.0,MARICOPA,-112.15156999999999,33.58102,106069.0,40100000000000.0,GroceryStore,,,
174,04013092309,,,,,,,,,,,,,,,,,
175,04013092311,,,,,,,,,,,,,,,,,
176,04013092312,,,,,,,,,,,,,,,,,
177,04013092401,75965.0,New Africa Supermarket Llc 4740,4734 W Glendale Ave,Ste 4740,Glendale,AZ,85301.0,2732.0,MARICOPA,-112.16153,33.538498,75966.0,40100000000000.0,Market,,,
178,04013092402,63345.0,FRY'S 136,4329 W Northern Ave,,Glendale,AZ,85301.0,1647.0,MARICOPA,-112.15337,33.553062,63346.0,40100000000000.0,GroceryStore,,,
179,04013092500,203904.0,Walmart Supercenter 5124,5605 W Northern Ave,,Glendale,AZ,85301.0,1332.0,MARICOPA,-112.18104,33.553055,203905.0,40100000000000.0,GroceryStore,,,
180,04013092600,,,,,,,,,,,,,,,,,
181,04013092705,77028.0,Walmart SuperCenter 3314,7450 W Glendale Ave,,Glendale,AZ,85303.0,3000.0,MARICOPA,-112.21883999999999,33.538036,77029.0,40100000000000.0,GroceryStore,,,
182,04013092708,37323.0,Momma's Organic Market,9744 Northern,,Peoria,AZ,85345.0,,MARICOPA,-112.27063000000001,33.551483000000005,37324.0,40100000000000.0,Market,,,
183,04013092708,90594.0,Target Store T-1361,9350 W Northern Ave,,Glendale,AZ,85305.0,1103.0,MARICOPA,-112.26059,33.551716,90595.0,40100000000000.0,GroceryStore,,,
184,04013092709,116904.0,FRY'S 56,9043 W Olive Ave,,Peoria,AZ,85345.0,7049.0,MARICOPA,-112.25385,33.566257,116905.0,40100000000000.0,GroceryStore,,,
185,04013092710,,,,,,,,,,,,,,,,,
186,04013092711,,,,,,,,,,,,,,,,,
187,04013092712,,,,,,,,,,,,,,,,,
188,04013092713,,,,,,,,,,,,,,,,,
189,04013092715,,,,,,,,,,,,,,,,,
190,04013092716,70481.0,Los Altos Ranch Market 4,6730 W Camelback Rd,,Glendale,AZ,85303.0,6307.0,MARICOPA,-112.20421,33.509361,70482.0,40100000000000.0,GroceryStore,,,
191,04013092717,,,,,,,,,,,,,,,,,
192,04013092718,213509.0,FRY'S 11,6710 W Bethany Home Rd,,Glendale,AZ,85303.0,4402.0,MARICOPA,-112.20448,33.523838,213510.0,40100000000000.0,GroceryStore,,,
193,04013092719,,,,,,,,,,,,,,,,,
194,04013092720,204418.0,Walmart Supercenter 3465,5010 N 95th Ave,,Glendale,AZ,85305.0,3042.0,MARICOPA,-112.26392,33.511513,204419.0,40100000000000.0,GroceryStore,,,
195,04013092721,,,,,,,,,,,,,,,,,
196,04013092723,,,,,,,,,,,,,,,,,
197,04013092724,42948.0,SAFEWAY  1662,10641 W Olive Ave,,Peoria,AZ,85345.0,7323.0,MARICOPA,-112.28882,33.565624,42949.0,40100000000000.0,GroceryStore,,,
198,04013092801,,,,,,,,,,,,,,,,,
199,04013092802,169621.0,Food City 142,6020 N 59th Ave,,Glendale,AZ,85301.0,7709.0,MARICOPA,-112.18632,33.525372,169622.0,40100000000000.0,GroceryStore,,,
200,04013092802,186933.0,Super Carniceria El Gran Gallito,6311 W Maryland Ave,,Glendale,AZ,85301.0,3716.0,MARICOPA,-112.19575,33.531113,186934.0,40100000000000.0,Market,,,
201,04013092900,198320.0,SUPER CARNICERIA URUAPAN 2,6541 N 59th Ave,,Glendale,AZ,85301.0,3832.0,MARICOPA,-112.18618000000001,33.532307,198321.0,40100000000000.0,Market,,,
202,04013093001,,,,,,,,,,,,,,,,,
203,04013093002,186403.0,Baraka African Market Llc,5060 W Bethany Home Rd,Ste 17,Glendale,AZ,85301.0,5270.0,MARICOPA,-112.16792,33.524029,186404.0,40100000000000.0,Market,,,
204,04013093002,233026.0,Fresh Meat & Discount Store,6128 N 43rd Ave,,Glendale,AZ,85301.0,5406.0,MARICOPA,-112.15154,33.525909000000006,233027.0,40100000000000.0,Market,,,
205,04013093002,204079.0,HAPPY MARKET,6425 N 47th Ave,,Glendale,AZ,85301.0,4706.0,MARICOPA,-112.16001000000001,33.530871999999995,204080.0,40100000000000.0,Market,,,
206,04013093101,36907.0,Benchris African & Carribean Market,5532 N 43rd Ave,,Glendale,AZ,85301.0,6405.0,MARICOPA,-112.15158999999998,33.517761,36908.0,40100000000000.0,Market,,,
207,04013093101,209274.0,FRY'S 10,4353 W Bethany Home Rd,,Glendale,AZ,85301.0,,MARICOPA,-112.15307,33.523891,209275.0,40100000000000.0,GroceryStore,,,
208,04013093104,,,,,,,,,,,,,,,,,
209,04013093105,189314.0,Super Carniceria Uruapan,5821 N 67th Ave,Ste 112,Glendale,AZ,85301.0,8213.0,MARICOPA,-112.20307,33.522831,189315.0,40100000000000.0,Market,,,
210,04013093106,,,,,,,,,,,,,,,,,
211,04013093200,,,,,,,,,,,,,,,,,
212,04013103205,188348.0,Sprouts Farmers Market 4,12415 N Tatum Blvd,,Phoenix,AZ,85032.0,7708.0,MARICOPA,-111.97973,33.599819000000004,188349.0,40100000000000.0,GroceryStore,,,
213,04013103206,,,,,,,,,,,,,,,,,
214,04013103207,,,,,,,,,,,,,,,,,
215,04013103208,114550.0,Trader Joes 282,4726 E Shea Blvd,,Phoenix,AZ,85028.0,3043.0,MARICOPA,-111.97871,33.582836,114551.0,40100000000000.0,Pricey,,,
216,04013103208,185112.0,Whole Foods Market 10172,10810 N Tatum Blvd,,Phoenix,AZ,85028.0,6055.0,MARICOPA,-111.97803,33.584911,185113.0,40100000000000.0,Pricey,,,
217,04013103209,102045.0,Walmart Supercenter 4232,4747 E Cactus Rd,,Phoenix,AZ,85032.0,7725.0,MARICOPA,-111.97823999999999,33.597854999999996,102046.0,40100000000000.0,GroceryStore,,,
218,04013103210,215253.0,FRY'S 121,4025 E Thunderbird Rd,,Phoenix,AZ,85032.0,5836.0,MARICOPA,-111.99395,33.611801,215254.0,40100000000000.0,GroceryStore,,,
219,04013103210,96280.0,Target Store T-0233,12602 N Paradise Village Pkwy W,,Phoenix,AZ,85032.0,7671.0,MARICOPA,-111.98798000000001,33.599678000000004,96281.0,40100000000000.0,GroceryStore,,,
220,04013103211,,,,,,,,,,,,,,,,,
221,04013103212,65701.0,Safeway 2097,4857 E Greenway,,Phoenix,AZ,85254.0,,MARICOPA,-111.97635,33.625965,65702.0,40100000000000.0,GroceryStore,,,
222,04013103212,228135.0,Smart & Final 721,13823 N Tatum Blvd,,Phoenix,AZ,85032.0,5533.0,MARICOPA,-111.97778000000001,33.612377,228136.0,40100000000000.0,Market,,,
223,04013103214,75379.0,FRY'S 120,6321 E Greenway Rd,,Scottsdale,AZ,85254.0,1910.0,MARICOPA,-111.94418999999999,33.625832,75380.0,40100000000000.0,GroceryStore,,,
224,04013103215,48477.0,Walmart SuperCenter 1598,4617 E Bell Rd,,Phoenix,AZ,85032.0,2305.0,MARICOPA,-111.9812,33.640491,48478.0,40100000000000.0,GroceryStore,,,
225,04013103216,,,,,,,,,,,,,,,,,
226,04013103217,,,,,,,,,,,,,,,,,
227,04013103219,,,,,,,,,,,,,,,,,
228,04013103220,22428.0,SAFEWAY  1750,6501 E Greenway Pkwy Bldg 4,,Scottsdale,AZ,85254.0,2065.0,MARICOPA,-111.94081000000001,33.625568,22429.0,40100000000000.0,GroceryStore,,,
229,04013103220,101093.0,Vitamin Cottage Natural Food Markets Inc U101,13802 N Scottsdale Rd,Ste 110,Scottsdale,AZ,85254.0,3459.0,MARICOPA,-111.92593000000001,33.612301,101094.0,40100000000000.0,Market,,,
230,04013103302,31951.0,Sharks Market,15221 N 32nd St,,Phoenix,AZ,85032.0,4405.0,MARICOPA,-112.01331,33.625301,31952.0,40100000000000.0,Market,,,
231,04013103303,109329.0,Food City 104,3202 E Greenway Rd,,Phoenix,AZ,85036.0,,MARICOPA,-112.0132,33.626461,109330.0,40100000000000.0,GroceryStore,,,
232,04013103304,70031.0,Greenway Market & Food,2902 E Greenway Rd,,Phoenix,AZ,85032.0,4412.0,MARICOPA,-112.01961999999999,33.626422999999996,70032.0,40100000000000.0,Market,,,
233,04013103305,124867.0,Mercado Y Carniceria El Rancho 2,2601 E Bell Rd,Ste 6,Phoenix,AZ,85032.0,2439.0,MARICOPA,-112.02633999999999,33.640423,124868.0,40100000000000.0,GroceryStore,,,
234,04013103306,,,,,,,,,,,,,,,,,
235,04013103400,188301.0,ROADRUNNER PARK FARMERS MARKET,3502 E Cactus Rd,,Phoenix,AZ,85032.0,7200.0,MARICOPA,-112.00459,33.597187,188302.0,40100000000000.0,Market,,,
236,04013103501,,,,,,,,,,,,,,,,,
237,04013103502,211791.0,SAFEWAY 1202,3131 E Thunderbird Rd,Center of Shopping Center,Phoenix,AZ,85032.0,5600.0,MARICOPA,-112.01443,33.611492,211792.0,40100000000000.0,GroceryStore,,,
238,04013103604,76254.0,Sprouts Farmers Market 18,245 E Bell Rd Ste 15,,Phoenix,AZ,85022.0,2354.0,MARICOPA,-112.07101000000002,33.640163,76255.0,40100000000000.0,GroceryStore,,,
239,04013103604,106047.0,Target Store T-2236,16806 N 7th St,,Phoenix,AZ,85022.0,2662.0,MARICOPA,-112.06557,33.637863,106048.0,40100000000000.0,GroceryStore,,,
240,04013103604,190755.0,Walmart Supercenter 2512,1825 W Bell Rd,,Phoenix,AZ,85023.0,3415.0,MARICOPA,-112.09821000000001,33.640011,190756.0,40100000000000.0,GroceryStore,,,
241,04013103605,183417.0,SAFEWAY  1979,13440 N 7th St,,Phoenix,AZ,85022.0,4844.0,MARICOPA,-112.06541000000001,33.609509,183418.0,40100000000000.0,GroceryStore,,,
242,04013103606,,,,,,,,,,,,,,,,,
243,04013103607,,,,,,,,,,,,,,,,,
244,04013103608,,,,,,,,,,,,,,,,,
245,04013103609,,,,,,,,,,,,,,,,,
246,04013103611,65723.0,Fry's 698,1311 E Bell Rd,,Phoenix,AZ,85022.0,2724.0,MARICOPA,-112.05468,33.640251,65724.0,40100000000000.0,GroceryStore,,,
247,04013103612,45684.0,7th St Hotspot Cafe & Market,16220 N 7th St,,Phoenix,AZ,85022.0,,MARICOPA,-112.06563999999999,33.633179,45685.0,40100000000000.0,Market,,,
248,04013103614,,,,,,,,,,,,,,,,,
249,04013103615,11773.0,Payless Market 2 426,11021 N 19th Ave,,Phoenix,AZ,85029.0,4816.0,MARICOPA,-112.09965,33.586441,11774.0,40100000000000.0,Market,,,
250,04013103701,,,,,,,,,,,,,,,,,
251,04013103702,,,,,,,,,,,,,,,,,
252,04013103900,,,,,,,,,,,,,,,,,
253,04013104000,212589.0,FRY'S 40,3421 W Thunderbird Rd,,Phoenix,AZ,85053.0,5602.0,MARICOPA,-112.13192,33.610733,212590.0,40100000000000.0,GroceryStore,,,
254,04013104100,,,,,,,,,,,,,,,,,
255,04013104202,,,,,,,,,,,,,,,,,
256,04013104203,,,,,,,,,,,,,,,,,
257,04013104204,208898.0,Albertsons 3941,5040 W Cactus Rd,,Glendale,AZ,85304.0,2237.0,MARICOPA,-112.16747,33.596359,208899.0,40100000000000.0,GroceryStore,,,
